machine_id,timestamp,temperature,vibration,pressure
COMPRESSOR_D,2026-02-26 14:28:55,64.84,1.601,4.53
PUMP_A,2026-02-26 14:28:57,88.7,3.202,2.44
PUMP_B,2026-02-26 14:28:57,70.64,1.126,4.6
MOTOR_C,2026-02-26 14:28:57,66.21,1.194,3.95
COMPRESSOR_D,2026-02-26 14:28:57,70.03,1.545,4.6
PUMP_A,2026-02-26 14:28:59,83.44,3.866,2.64
PUMP_B,2026-02-26 14:28:59,63.98,2.055,4.51
MOTOR_C,2026-02-26 14:28:59,68.64,2.053,4.61
COMPRESSOR_D,2026-02-26 14:28:59,69.61,1.195,4.63
PUMP_A,2026-02-26 14:29:01,90.52,4.51,2.57
PUMP_B,2026-02-26 14:29:01,65.07,1.923,4.24
MOTOR_C,2026-02-26 14:29:01,62.91,1.245,4.54
COMPRESSOR_D,2026-02-26 14:29:01,70.24,1.422,4.69
PUMP_A,2026-02-26 14:29:03,82.32,4.396,2.64
PUMP_B,2026-02-26 14:29:03,62.05,2.143,4.46
MOTOR_C,2026-02-26 14:29:03,71.24,1.065,4.32
COMPRESSOR_D,2026-02-26 14:29:03,62.93,1.034,4.39
PUMP_A,2026-02-26 14:29:05,86.17,3.407,2.94
PUMP_B,2026-02-26 14:29:05,70.53,1.079,4.22
MOTOR_C,2026-02-26 14:29:05,68.22,1.297,4.72
COMPRESSOR_D,2026-02-26 14:29:05,63.49,1.883,4.04
PUMP_A,2026-02-26 14:29:07,86.48,4.469,2.39
PUMP_B,2026-02-26 14:29:07,64.95,2.359,4.03
MOTOR_C,2026-02-26 14:29:07,66.05,2.233,4.49
COMPRESSOR_D,2026-02-26 14:29:07,67.05,1.212,4.16
PUMP_A,2026-02-26 14:29:09,85.71,3.874,2.08
PUMP_B,2026-02-26 14:29:09,71.74,1.894,4.53
MOTOR_C,2026-02-26 14:29:09,71.47,2.003,4.7
COMPRESSOR_D,2026-02-26 14:29:09,65.41,1.261,4.69
PUMP_A,2026-02-26 14:29:11,84.7,3.69,2.38
PUMP_B,2026-02-26 14:29:11,67.01,2.291,4.36
MOTOR_C,2026-02-26 14:29:11,70.37,1.944,3.86
COMPRESSOR_D,2026-02-26 14:29:11,64.9,1.003,3.99
PUMP_A,2026-02-26 14:29:13,90.2,3.669,2.25
PUMP_B,2026-02-26 14:29:13,73.2,2.184,4.61
MOTOR_C,2026-02-26 14:29:13,71.76,2.125,3.7
COMPRESSOR_D,2026-02-26 14:29:13,63.24,1.332,4.42
PUMP_A,2026-02-26 14:29:13,93.29,3.91,2.59
PUMP_B,2026-02-26 14:29:13,68.08,1.283,4.73
MOTOR_C,2026-02-26 14:29:13,72.51,1.247,4.09
COMPRESSOR_D,2026-02-26 14:29:13,65.43,2.326,4.77
PUMP_A,2026-02-26 14:29:15,88.42,3.297,2.36
PUMP_B,2026-02-26 14:29:15,67.11,2.175,4.19
MOTOR_C,2026-02-26 14:29:15,65.17,1.763,4.28
COMPRESSOR_D,2026-02-26 14:29:15,65.03,1.019,3.78
PUMP_A,2026-02-26 14:29:17,93.33,4.509,2.35
PUMP_B,2026-02-26 14:29:17,69.99,1.897,4.14
MOTOR_C,2026-02-26 14:29:17,62.21,2.181,4.18
COMPRESSOR_D,2026-02-26 14:29:17,62.99,1.038,3.85
PUMP_A,2026-02-26 14:29:19,85.62,4.699,2.78
PUMP_B,2026-02-26 14:29:19,70.67,2.007,3.83
MOTOR_C,2026-02-26 14:29:19,69.5,1.353,4.26
COMPRESSOR_D,2026-02-26 14:29:19,73.76,1.232,3.94
PUMP_A,2026-02-26 14:29:21,82.34,4.335,2.68
PUMP_B,2026-02-26 14:29:21,67.74,2.213,3.71
MOTOR_C,2026-02-26 14:29:21,62.04,1.41,4.5
COMPRESSOR_D,2026-02-26 14:29:21,70.4,1.256,3.88
PUMP_A,2026-02-26 14:29:23,84.91,4.282,2.99
PUMP_B,2026-02-26 14:29:23,64.51,1.036,4.05
MOTOR_C,2026-02-26 14:29:23,62.76,1.118,3.62
COMPRESSOR_D,2026-02-26 14:29:23,72.65,2.395,3.99
PUMP_A,2026-02-26 14:29:25,93.24,4.189,2.99
PUMP_B,2026-02-26 14:29:25,62.88,1.18,4.2
MOTOR_C,2026-02-26 14:29:25,65.94,1.793,3.83
COMPRESSOR_D,2026-02-26 14:29:25,64.14,2.04,3.64
PUMP_A,2026-02-26 14:29:27,82.88,4.54,2.07
PUMP_B,2026-02-26 14:29:27,66.94,1.62,3.67
MOTOR_C,2026-02-26 14:29:27,63.64,1.98,3.97
COMPRESSOR_D,2026-02-26 14:29:27,69.88,1.808,4.6
PUMP_A,2026-02-26 14:29:29,83.67,4.768,2.13
PUMP_B,2026-02-26 14:29:29,66.78,1.614,4.28
MOTOR_C,2026-02-26 14:29:29,63.01,2.282,4.22
COMPRESSOR_D,2026-02-26 14:29:29,64.54,2.055,3.62
PUMP_A,2026-02-26 14:29:31,93.78,4.081,2.11
PUMP_B,2026-02-26 14:29:31,69.0,1.901,3.78
MOTOR_C,2026-02-26 14:29:31,69.8,1.771,4.32
COMPRESSOR_D,2026-02-26 14:29:31,66.44,1.715,4.11
PUMP_A,2026-02-26 14:29:33,92.08,3.208,2.9
PUMP_B,2026-02-26 14:29:33,67.72,1.098,3.76
MOTOR_C,2026-02-26 14:29:33,62.98,1.876,4.24
COMPRESSOR_D,2026-02-26 14:29:33,69.85,2.07,3.67
PUMP_A,2026-02-26 14:29:35,83.91,3.542,2.24
PUMP_B,2026-02-26 14:29:35,65.92,1.868,4.11
MOTOR_C,2026-02-26 14:29:35,68.78,2.233,3.8
COMPRESSOR_D,2026-02-26 14:29:35,66.15,1.624,4.13
PUMP_A,2026-02-26 14:29:37,83.1,3.701,2.6
PUMP_B,2026-02-26 14:29:37,64.17,1.504,4.59
MOTOR_C,2026-02-26 14:29:37,66.68,1.322,4.4
COMPRESSOR_D,2026-02-26 14:29:37,63.25,1.628,4.51
PUMP_A,2026-02-26 14:29:39,93.46,4.379,2.54
PUMP_B,2026-02-26 14:29:39,66.85,1.908,4.65
MOTOR_C,2026-02-26 14:29:39,69.59,1.406,4.28
COMPRESSOR_D,2026-02-26 14:29:39,68.45,1.342,4.55
PUMP_A,2026-02-26 14:29:41,88.25,3.335,2.16
PUMP_B,2026-02-26 14:29:41,65.26,2.038,4.61
MOTOR_C,2026-02-26 14:29:41,62.5,1.727,3.99
COMPRESSOR_D,2026-02-26 14:29:41,71.89,2.173,4.27
PUMP_A,2026-02-26 14:29:43,85.44,4.35,2.39
PUMP_B,2026-02-26 14:29:43,62.36,1.814,4.64
MOTOR_C,2026-02-26 14:29:43,63.15,2.039,4.31
COMPRESSOR_D,2026-02-26 14:29:43,70.35,2.266,4.38
PUMP_A,2026-02-26 14:29:43,92.54,4.178,2.95
PUMP_B,2026-02-26 14:29:43,66.68,1.195,4.66
MOTOR_C,2026-02-26 14:29:43,71.73,2.344,4.78
COMPRESSOR_D,2026-02-26 14:29:43,70.8,1.325,3.63
PUMP_A,2026-02-26 14:29:45,88.72,3.887,2.71
PUMP_B,2026-02-26 14:29:45,65.83,2.087,4.34
MOTOR_C,2026-02-26 14:29:45,66.68,2.008,4.03
COMPRESSOR_D,2026-02-26 14:29:45,67.47,1.258,4.11
PUMP_A,2026-02-26 14:29:47,91.2,3.287,2.04
PUMP_B,2026-02-26 14:29:47,62.87,1.358,4.45
MOTOR_C,2026-02-26 14:29:47,65.06,2.327,3.96
COMPRESSOR_D,2026-02-26 14:29:47,63.19,1.717,4.54
PUMP_A,2026-02-26 14:29:49,89.39,3.772,2.79
PUMP_B,2026-02-26 14:29:49,70.69,1.047,4.77
MOTOR_C,2026-02-26 14:29:49,65.45,1.929,3.84
COMPRESSOR_D,2026-02-26 14:29:49,65.58,1.581,4.5
PUMP_A,2026-02-26 14:29:51,86.56,4.187,2.74
PUMP_B,2026-02-26 14:29:51,73.9,1.44,3.9
MOTOR_C,2026-02-26 14:29:51,63.81,1.388,4.56
COMPRESSOR_D,2026-02-26 14:29:51,72.4,2.289,4.56
PUMP_A,2026-02-26 14:29:53,87.45,4.266,2.04
PUMP_B,2026-02-26 14:29:53,69.93,1.019,3.84
MOTOR_C,2026-02-26 14:29:53,64.35,1.432,4.4
COMPRESSOR_D,2026-02-26 14:29:53,70.06,2.114,3.64
PUMP_A,2026-02-26 14:29:55,92.29,4.703,2.79
PUMP_B,2026-02-26 14:29:55,66.7,2.39,4.36
MOTOR_C,2026-02-26 14:29:55,68.6,1.733,4.08
COMPRESSOR_D,2026-02-26 14:29:55,66.52,1.952,4.03
PUMP_A,2026-02-26 14:29:57,83.88,4.661,2.42
PUMP_B,2026-02-26 14:29:57,65.31,1.544,3.63
MOTOR_C,2026-02-26 14:29:57,70.84,2.3,4.28
COMPRESSOR_D,2026-02-26 14:29:57,73.9,1.336,3.97
PUMP_A,2026-02-26 14:29:59,83.02,4.587,2.39
PUMP_B,2026-02-26 14:29:59,68.48,1.513,4.63
MOTOR_C,2026-02-26 14:29:59,64.74,2.104,4.47
COMPRESSOR_D,2026-02-26 14:29:59,72.08,1.773,4.66
PUMP_A,2026-02-26 14:30:01,86.27,3.802,2.36
PUMP_B,2026-02-26 14:30:01,67.45,1.508,3.84
MOTOR_C,2026-02-26 14:30:01,62.09,2.178,4.09
COMPRESSOR_D,2026-02-26 14:30:01,69.43,2.162,3.97
PUMP_A,2026-02-26 14:30:03,87.91,4.558,2.2
PUMP_B,2026-02-26 14:30:03,68.79,1.348,4.42
MOTOR_C,2026-02-26 14:30:03,65.29,1.482,4.66
COMPRESSOR_D,2026-02-26 14:30:03,64.51,1.517,3.83
PUMP_A,2026-02-26 14:30:05,83.81,3.662,2.24
PUMP_B,2026-02-26 14:30:05,71.99,1.537,4.34
MOTOR_C,2026-02-26 14:30:05,67.34,1.643,4.37
COMPRESSOR_D,2026-02-26 14:30:05,63.14,1.442,4.44
PUMP_A,2026-02-26 14:30:07,88.97,4.299,2.16
PUMP_B,2026-02-26 14:30:07,69.93,1.067,4.06
MOTOR_C,2026-02-26 14:30:07,67.55,2.038,3.64
COMPRESSOR_D,2026-02-26 14:30:07,73.61,1.26,4.54
PUMP_A,2026-02-26 14:30:09,89.0,3.656,2.64
PUMP_B,2026-02-26 14:30:09,64.78,1.899,4.18
MOTOR_C,2026-02-26 14:30:09,67.1,1.188,4.35
COMPRESSOR_D,2026-02-26 14:30:09,69.36,2.371,4.54
PUMP_A,2026-02-26 14:30:11,84.34,4.258,2.43
PUMP_B,2026-02-26 14:30:11,70.02,1.823,4.62
MOTOR_C,2026-02-26 14:30:11,71.08,1.939,3.64
COMPRESSOR_D,2026-02-26 14:30:11,62.63,1.884,4.29
PUMP_A,2026-02-26 14:30:13,86.92,4.298,2.33
PUMP_B,2026-02-26 14:30:13,64.43,1.963,4.13
MOTOR_C,2026-02-26 14:30:13,70.74,2.323,4.04
COMPRESSOR_D,2026-02-26 14:30:13,62.23,1.258,4.26
PUMP_A,2026-02-26 14:30:12,91.45,3.935,2.32
PUMP_B,2026-02-26 14:30:12,71.52,1.913,4.4
MOTOR_C,2026-02-26 14:30:12,72.87,1.018,4.05
COMPRESSOR_D,2026-02-26 14:30:12,70.41,1.205,3.92
PUMP_A,2026-02-26 14:30:14,82.24,4.336,2.9
PUMP_B,2026-02-26 14:30:14,64.03,1.249,4.42
MOTOR_C,2026-02-26 14:30:14,68.52,1.647,3.85
COMPRESSOR_D,2026-02-26 14:30:14,68.75,2.388,4.79
PUMP_A,2026-02-26 14:30:16,94.93,4.446,2.12
PUMP_B,2026-02-26 14:30:16,65.32,1.053,4.36
MOTOR_C,2026-02-26 14:30:16,70.16,2.25,4.03
COMPRESSOR_D,2026-02-26 14:30:16,68.25,1.187,4.63
PUMP_A,2026-02-26 14:30:18,88.38,3.845,2.91
PUMP_B,2026-02-26 14:30:18,73.34,1.686,4.59
MOTOR_C,2026-02-26 14:30:18,66.31,1.841,3.96
COMPRESSOR_D,2026-02-26 14:30:18,64.28,1.34,4.28
PUMP_A,2026-02-26 14:30:20,92.03,4.026,2.54
PUMP_B,2026-02-26 14:30:20,73.11,1.102,4.29
MOTOR_C,2026-02-26 14:30:20,70.6,1.422,4.4
COMPRESSOR_D,2026-02-26 14:30:20,73.45,1.074,4.03
PUMP_A,2026-02-26 14:30:22,92.24,3.642,2.88
PUMP_B,2026-02-26 14:30:22,64.45,1.304,4.58
MOTOR_C,2026-02-26 14:30:22,64.05,1.605,4.42
COMPRESSOR_D,2026-02-26 14:30:22,73.98,1.124,4.11
PUMP_A,2026-02-26 14:30:24,86.76,4.052,2.87
PUMP_B,2026-02-26 14:30:24,62.22,1.286,3.69
MOTOR_C,2026-02-26 14:30:24,70.2,2.05,3.9
COMPRESSOR_D,2026-02-26 14:30:24,70.46,1.211,4.73
PUMP_A,2026-02-26 14:30:26,94.94,3.756,2.79
PUMP_B,2026-02-26 14:30:26,63.84,2.143,3.62
MOTOR_C,2026-02-26 14:30:26,65.2,1.673,4.28
COMPRESSOR_D,2026-02-26 14:30:26,62.59,2.1,3.77
PUMP_A,2026-02-26 14:30:28,89.06,3.829,2.28
PUMP_B,2026-02-26 14:30:28,69.22,2.074,3.85
MOTOR_C,2026-02-26 14:30:28,67.55,1.987,3.89
COMPRESSOR_D,2026-02-26 14:30:28,72.74,1.167,4.11
PUMP_A,2026-02-26 14:30:30,92.07,3.875,2.39
PUMP_B,2026-02-26 14:30:30,72.6,1.028,3.94
MOTOR_C,2026-02-26 14:30:30,64.35,2.258,4.14
COMPRESSOR_D,2026-02-26 14:30:30,63.31,1.331,3.88
PUMP_A,2026-02-26 14:30:32,92.12,4.595,2.5
PUMP_B,2026-02-26 14:30:32,62.21,2.007,3.86
MOTOR_C,2026-02-26 14:30:32,68.15,1.082,4.32
COMPRESSOR_D,2026-02-26 14:30:32,64.89,1.208,4.32
PUMP_A,2026-02-26 14:30:34,89.18,4.569,2.41
PUMP_B,2026-02-26 14:30:34,62.24,1.44,4.7
MOTOR_C,2026-02-26 14:30:34,68.98,2.253,3.63
COMPRESSOR_D,2026-02-26 14:30:34,68.56,2.323,3.89
PUMP_A,2026-02-26 14:30:36,91.4,3.859,2.25
PUMP_B,2026-02-26 14:30:36,69.11,1.204,3.83
MOTOR_C,2026-02-26 14:30:36,63.12,1.418,3.67
COMPRESSOR_D,2026-02-26 14:30:36,73.51,1.125,3.63
PUMP_A,2026-02-26 14:30:38,83.51,4.696,2.67
PUMP_B,2026-02-26 14:30:38,62.29,1.404,3.83
MOTOR_C,2026-02-26 14:30:38,71.29,1.892,4.71
COMPRESSOR_D,2026-02-26 14:30:38,73.81,1.649,4.64
PUMP_A,2026-02-26 14:30:40,85.78,4.196,2.38
PUMP_B,2026-02-26 14:30:40,68.82,2.012,3.64
MOTOR_C,2026-02-26 14:30:40,72.7,1.646,4.55
COMPRESSOR_D,2026-02-26 14:30:40,67.31,2.343,4.33
PUMP_A,2026-02-26 14:30:43,85.05,4.774,2.72
PUMP_B,2026-02-26 14:30:43,71.88,2.157,4.55
MOTOR_C,2026-02-26 14:30:43,69.05,1.843,4.4
COMPRESSOR_D,2026-02-26 14:30:43,65.6,2.111,4.5
PUMP_A,2026-02-26 14:30:42,82.54,4.657,2.36
PUMP_B,2026-02-26 14:30:42,63.82,1.594,3.91
MOTOR_C,2026-02-26 14:30:42,66.57,2.358,3.76
COMPRESSOR_D,2026-02-26 14:30:42,67.76,1.745,4.33
PUMP_A,2026-02-26 14:30:44,93.85,4.37,2.22
PUMP_B,2026-02-26 14:30:44,71.17,1.382,4.5
MOTOR_C,2026-02-26 14:30:44,73.77,1.095,4.37
COMPRESSOR_D,2026-02-26 14:30:44,72.29,1.163,4.26
PUMP_A,2026-02-26 14:30:46,83.54,4.18,2.71
PUMP_B,2026-02-26 14:30:46,68.44,1.621,4.05
MOTOR_C,2026-02-26 14:30:46,67.59,2.269,4.68
COMPRESSOR_D,2026-02-26 14:30:46,64.5,1.529,4.24
PUMP_A,2026-02-26 14:30:48,86.47,4.45,2.81
PUMP_B,2026-02-26 14:30:48,66.32,1.357,4.2
MOTOR_C,2026-02-26 14:30:48,70.75,2.255,4.32
COMPRESSOR_D,2026-02-26 14:30:48,69.44,1.478,3.66
PUMP_A,2026-02-26 14:30:50,91.57,3.535,2.66
PUMP_B,2026-02-26 14:30:50,67.91,1.064,3.88
MOTOR_C,2026-02-26 14:30:50,65.84,1.928,4.63
COMPRESSOR_D,2026-02-26 14:30:50,63.51,1.425,4.03
PUMP_A,2026-02-26 14:30:52,91.68,3.531,2.94
PUMP_B,2026-02-26 14:30:52,67.31,1.842,4.69
MOTOR_C,2026-02-26 14:30:52,63.3,2.313,3.63
COMPRESSOR_D,2026-02-26 14:30:52,69.21,2.15,4.35
PUMP_A,2026-02-26 14:30:54,86.3,3.962,2.2
PUMP_B,2026-02-26 14:30:54,71.21,1.754,4.48
MOTOR_C,2026-02-26 14:30:54,62.06,1.091,3.63
COMPRESSOR_D,2026-02-26 14:30:54,68.15,1.193,4.45
PUMP_A,2026-02-26 14:30:56,91.42,4.748,2.8
PUMP_B,2026-02-26 14:30:56,66.34,1.503,4.28
MOTOR_C,2026-02-26 14:30:56,72.38,1.744,4.32
COMPRESSOR_D,2026-02-26 14:30:56,70.51,1.651,3.81
PUMP_A,2026-02-26 14:30:58,94.71,3.244,2.79
PUMP_B,2026-02-26 14:30:58,63.54,2.129,4.29
MOTOR_C,2026-02-26 14:30:58,62.46,1.958,3.79
COMPRESSOR_D,2026-02-26 14:30:58,66.28,1.716,4.58
PUMP_A,2026-02-26 14:31:00,90.48,4.762,2.54
PUMP_B,2026-02-26 14:31:00,70.9,1.767,3.97
MOTOR_C,2026-02-26 14:31:00,69.43,1.727,4.35
COMPRESSOR_D,2026-02-26 14:31:00,67.04,1.792,3.87
PUMP_A,2026-02-26 14:31:02,85.64,3.939,2.81
PUMP_B,2026-02-26 14:31:02,67.21,2.173,4.53
MOTOR_C,2026-02-26 14:31:02,62.68,1.674,4.14
COMPRESSOR_D,2026-02-26 14:31:02,62.54,2.362,3.61
PUMP_A,2026-02-26 14:31:04,84.97,4.128,2.37
PUMP_B,2026-02-26 14:31:04,65.6,1.595,4.69
MOTOR_C,2026-02-26 14:31:04,73.06,1.338,4.14
COMPRESSOR_D,2026-02-26 14:31:04,62.8,1.946,3.92
PUMP_A,2026-02-26 14:31:06,85.18,3.705,2.36
PUMP_B,2026-02-26 14:31:06,68.72,2.153,4.26
MOTOR_C,2026-02-26 14:31:06,68.37,1.146,4.37
COMPRESSOR_D,2026-02-26 14:31:06,72.76,1.726,4.27
PUMP_A,2026-02-26 14:31:08,89.46,4.777,2.38
PUMP_B,2026-02-26 14:31:08,64.41,1.538,4.37
MOTOR_C,2026-02-26 14:31:08,65.26,1.865,4.03
COMPRESSOR_D,2026-02-26 14:31:08,69.69,1.823,4.57
PUMP_A,2026-02-26 14:31:10,82.98,3.707,2.12
PUMP_B,2026-02-26 14:31:10,67.8,1.049,3.64
MOTOR_C,2026-02-26 14:31:10,63.45,1.336,4.52
COMPRESSOR_D,2026-02-26 14:31:10,65.52,1.675,4.0
PUMP_A,2026-02-26 14:31:12,87.8,4.492,2.47
PUMP_B,2026-02-26 14:31:12,66.67,2.238,4.29
MOTOR_C,2026-02-26 14:31:12,64.84,1.075,3.73
COMPRESSOR_D,2026-02-26 14:31:12,73.35,1.709,3.76
PUMP_A,2026-02-26 14:31:12,86.32,4.677,2.43
PUMP_B,2026-02-26 14:31:12,70.98,1.995,4.52
MOTOR_C,2026-02-26 14:31:12,67.07,1.828,3.96
COMPRESSOR_D,2026-02-26 14:31:12,70.61,1.399,4.57
PUMP_A,2026-02-26 14:31:14,93.66,4.57,2.37
PUMP_B,2026-02-26 14:31:14,62.29,1.755,4.08
MOTOR_C,2026-02-26 14:31:14,69.24,1.112,3.91
COMPRESSOR_D,2026-02-26 14:31:14,69.56,1.5,3.79
PUMP_A,2026-02-26 14:31:16,90.79,4.673,2.84
PUMP_B,2026-02-26 14:31:16,70.18,2.22,4.02
MOTOR_C,2026-02-26 14:31:16,69.43,1.851,3.83
COMPRESSOR_D,2026-02-26 14:31:16,72.81,1.221,3.86
PUMP_A,2026-02-26 14:31:18,83.0,4.581,2.44
PUMP_B,2026-02-26 14:31:18,70.55,1.175,4.0
MOTOR_C,2026-02-26 14:31:18,67.58,1.655,4.29
COMPRESSOR_D,2026-02-26 14:31:18,68.8,1.846,3.7
PUMP_A,2026-02-26 14:31:20,89.84,3.883,2.35
PUMP_B,2026-02-26 14:31:20,70.75,1.95,4.18
MOTOR_C,2026-02-26 14:31:20,67.37,2.377,3.81
COMPRESSOR_D,2026-02-26 14:31:20,66.96,2.202,4.58
PUMP_A,2026-02-26 14:31:22,94.83,4.342,2.89
PUMP_B,2026-02-26 14:31:22,66.66,1.97,4.22
MOTOR_C,2026-02-26 14:31:22,64.29,2.1,3.79
COMPRESSOR_D,2026-02-26 14:31:22,64.75,1.309,4.42
PUMP_A,2026-02-26 14:31:24,86.84,4.267,2.46
PUMP_B,2026-02-26 14:31:24,64.45,1.233,3.78
MOTOR_C,2026-02-26 14:31:24,63.01,1.063,3.74
COMPRESSOR_D,2026-02-26 14:31:24,70.69,1.679,3.68
PUMP_A,2026-02-26 14:31:26,91.3,4.76,2.83
PUMP_B,2026-02-26 14:31:26,66.36,1.96,4.21
MOTOR_C,2026-02-26 14:31:26,65.83,1.292,4.79
COMPRESSOR_D,2026-02-26 14:31:26,70.43,1.949,4.59
PUMP_A,2026-02-26 14:31:28,93.92,4.778,2.05
PUMP_B,2026-02-26 14:31:28,68.59,1.635,4.29
MOTOR_C,2026-02-26 14:31:28,62.42,2.02,4.4
COMPRESSOR_D,2026-02-26 14:31:28,73.74,1.644,4.56
PUMP_A,2026-02-26 14:31:30,85.82,4.699,2.59
PUMP_B,2026-02-26 14:31:30,67.27,1.862,3.79
MOTOR_C,2026-02-26 14:31:30,67.64,1.517,3.67
COMPRESSOR_D,2026-02-26 14:31:30,63.48,1.371,4.28
PUMP_A,2026-02-26 14:31:32,90.39,3.472,2.15
PUMP_B,2026-02-26 14:31:32,71.92,2.121,3.87
MOTOR_C,2026-02-26 14:31:32,65.78,2.37,4.42
COMPRESSOR_D,2026-02-26 14:31:32,73.65,1.121,4.8
PUMP_A,2026-02-26 14:31:34,87.53,3.456,2.76
PUMP_B,2026-02-26 14:31:34,66.56,1.499,4.23
MOTOR_C,2026-02-26 14:31:34,63.08,2.378,3.68
COMPRESSOR_D,2026-02-26 14:31:34,72.3,1.081,4.07
PUMP_A,2026-02-26 14:31:36,89.6,4.244,2.58
PUMP_B,2026-02-26 14:31:36,71.58,1.125,4.24
MOTOR_C,2026-02-26 14:31:36,69.01,1.991,3.97
COMPRESSOR_D,2026-02-26 14:31:36,67.75,1.497,4.46
PUMP_A,2026-02-26 14:31:38,93.41,3.975,2.03
PUMP_B,2026-02-26 14:31:38,70.24,1.249,4.16
MOTOR_C,2026-02-26 14:31:38,69.12,2.143,4.6
COMPRESSOR_D,2026-02-26 14:31:38,63.76,1.242,4.53
PUMP_A,2026-02-26 14:31:40,91.23,3.409,2.49
PUMP_B,2026-02-26 14:31:40,64.58,1.818,4.35
MOTOR_C,2026-02-26 14:31:40,64.74,1.165,4.2
COMPRESSOR_D,2026-02-26 14:31:40,66.65,1.314,3.79
PUMP_A,2026-02-26 14:31:42,82.82,4.593,2.06
PUMP_B,2026-02-26 14:31:42,63.82,1.151,4.27
MOTOR_C,2026-02-26 14:31:42,68.27,2.229,3.82
COMPRESSOR_D,2026-02-26 14:31:42,73.39,2.297,4.14
PUMP_A,2026-02-26 14:31:41,91.59,4.227,2.62
PUMP_B,2026-02-26 14:31:41,68.45,2.23,4.74
MOTOR_C,2026-02-26 14:31:41,70.46,1.985,3.71
COMPRESSOR_D,2026-02-26 14:31:41,72.35,1.237,4.37
PUMP_A,2026-02-26 14:31:43,86.05,3.967,2.39
PUMP_B,2026-02-26 14:31:43,67.55,2.318,4.69
MOTOR_C,2026-02-26 14:31:43,67.11,2.15,4.23
COMPRESSOR_D,2026-02-26 14:31:43,67.84,2.158,4.2
PUMP_A,2026-02-26 14:31:45,86.08,4.21,2.94
PUMP_B,2026-02-26 14:31:45,72.14,1.695,3.97
MOTOR_C,2026-02-26 14:31:45,66.68,2.396,4.7
COMPRESSOR_D,2026-02-26 14:31:45,65.38,1.159,4.2
PUMP_A,2026-02-26 14:31:48,82.22,4.304,2.08
PUMP_B,2026-02-26 14:31:48,66.16,2.299,3.9
MOTOR_C,2026-02-26 14:31:48,72.14,1.6,3.76
COMPRESSOR_D,2026-02-26 14:31:48,69.93,1.231,4.64
PUMP_A,2026-02-26 14:31:50,86.11,4.668,2.07
PUMP_B,2026-02-26 14:31:50,63.19,1.134,4.03
MOTOR_C,2026-02-26 14:31:50,70.6,1.481,3.96
COMPRESSOR_D,2026-02-26 14:31:50,62.32,1.337,3.87
PUMP_A,2026-02-26 14:31:52,94.17,4.785,2.06
PUMP_B,2026-02-26 14:31:52,69.6,2.144,4.74
MOTOR_C,2026-02-26 14:31:52,64.88,1.56,3.88
COMPRESSOR_D,2026-02-26 14:31:52,72.05,2.146,4.06
PUMP_A,2026-02-26 14:31:54,91.43,3.581,2.61
PUMP_B,2026-02-26 14:31:54,68.53,2.185,3.61
MOTOR_C,2026-02-26 14:31:54,66.37,2.295,3.75
COMPRESSOR_D,2026-02-26 14:31:54,68.02,2.227,4.14
PUMP_A,2026-02-26 14:31:56,93.66,3.53,2.04
PUMP_B,2026-02-26 14:31:56,70.88,1.988,3.66
MOTOR_C,2026-02-26 14:31:56,63.46,2.136,4.58
COMPRESSOR_D,2026-02-26 14:31:56,63.74,1.652,4.22
PUMP_A,2026-02-26 14:31:58,93.03,4.338,2.84
PUMP_B,2026-02-26 14:31:58,72.59,1.294,3.62
MOTOR_C,2026-02-26 14:31:58,62.49,2.198,4.2
COMPRESSOR_D,2026-02-26 14:31:58,66.06,1.592,4.05
PUMP_A,2026-02-26 14:32:00,93.98,4.704,2.61
PUMP_B,2026-02-26 14:32:00,70.9,2.152,3.85
MOTOR_C,2026-02-26 14:32:00,67.08,1.612,3.64
COMPRESSOR_D,2026-02-26 14:32:00,62.39,1.63,4.05
PUMP_A,2026-02-26 14:32:02,90.49,3.949,2.84
PUMP_B,2026-02-26 14:32:02,63.7,1.428,4.09
MOTOR_C,2026-02-26 14:32:02,64.65,1.02,4.71
COMPRESSOR_D,2026-02-26 14:32:02,72.23,1.197,4.09
PUMP_A,2026-02-26 14:32:04,89.52,3.386,2.29
PUMP_B,2026-02-26 14:32:04,73.11,1.989,4.18
MOTOR_C,2026-02-26 14:32:04,70.91,1.24,4.23
COMPRESSOR_D,2026-02-26 14:32:04,72.28,1.337,4.62
PUMP_A,2026-02-26 14:32:06,92.23,4.429,2.13
PUMP_B,2026-02-26 14:32:06,70.01,1.414,3.75
MOTOR_C,2026-02-26 14:32:06,73.35,1.46,3.73
COMPRESSOR_D,2026-02-26 14:32:06,68.71,2.389,4.62
PUMP_A,2026-02-26 14:32:08,85.51,4.124,2.53
PUMP_B,2026-02-26 14:32:08,62.98,1.772,3.94
MOTOR_C,2026-02-26 14:32:08,66.75,1.663,3.62
COMPRESSOR_D,2026-02-26 14:32:08,72.11,2.183,4.68
PUMP_A,2026-02-26 14:32:10,82.7,3.875,2.12
PUMP_B,2026-02-26 14:32:10,65.49,1.784,3.61
MOTOR_C,2026-02-26 14:32:10,62.12,1.552,3.84
COMPRESSOR_D,2026-02-26 14:32:10,68.31,2.079,3.68
PUMP_A,2026-02-26 14:32:12,90.88,4.796,2.72
PUMP_B,2026-02-26 14:32:12,71.04,1.201,4.79
MOTOR_C,2026-02-26 14:32:12,68.21,1.838,4.44
